axiom_pattern;axiom;template;question;question_type;op_category;ontology;file;question_type_short;op_category_short
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isProjectionOf some CompoundOfCollectiveMaterialEntities);What is [X] [prop/*OP_IS_NOUNS_PREP]?;What-1-part-1-rel;What is universe a projection of?;OP_IS_NOUNS_PREP;biotop;What-1-part-1-rel.csv;w1p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isProjectionOf some CanonicityValueRegion);What is [X] [prop/*OP_IS_NOUNS_PREP]?;What-1-part-1-rel;What is universe a projection of?;OP_IS_NOUNS_PREP;biotop;What-1-part-1-rel.csv;w1p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isProjectionOf some Organism);What is [X] [prop/*OP_IS_NOUNS_PREP]?;What-1-part-1-rel;What is universe a projection of?;OP_IS_NOUNS_PREP;biotop;What-1-part-1-rel.csv;w1p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isProjectionOf some ProcessQuality);What is [X] [prop/*OP_IS_NOUNS_PREP]?;What-1-part-1-rel;What is universe a projection of?;OP_IS_NOUNS_PREP;biotop;What-1-part-1-rel.csv;w1p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isProjectionOf some Plan);What is [X] [prop/*OP_IS_NOUNS_PREP]?;What-1-part-1-rel;What is universe a projection of?;OP_IS_NOUNS_PREP;biotop;What-1-part-1-rel.csv;w1p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isProjectionOf some MonoMolecularEntity);What is [X] [prop/*OP_IS_NOUNS_PREP]?;What-1-part-1-rel;What is universe a projection of?;OP_IS_NOUNS_PREP;biotop;What-1-part-1-rel.csv;w1p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isProjectionOf some Compound);What is [X] [prop/*OP_IS_NOUNS_PREP]?;What-1-part-1-rel;What is universe a projection of?;OP_IS_NOUNS_PREP;biotop;What-1-part-1-rel.csv;w1p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isProjectionOf some PhysicalMass);What is [X] [prop/*OP_IS_NOUNS_PREP]?;What-1-part-1-rel;What is universe a projection of?;OP_IS_NOUNS_PREP;biotop;What-1-part-1-rel.csv;w1p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isProjectionOf some Life);What is [X] [prop/*OP_IS_NOUNS_PREP]?;What-1-part-1-rel;What is universe a projection of?;OP_IS_NOUNS_PREP;biotop;What-1-part-1-rel.csv;w1p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isProjectionOf some CellularComponent);What is [X] [prop/*OP_IS_NOUNS_PREP]?;What-1-part-1-rel;What is universe a projection of?;OP_IS_NOUNS_PREP;biotop;What-1-part-1-rel.csv;w1p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isProjectionOf some TwoDimensionalPhysicalEntity);What is [X] [prop/*OP_IS_NOUNS_PREP]?;What-1-part-1-rel;What is universe a projection of?;OP_IS_NOUNS_PREP;biotop;What-1-part-1-rel.csv;w1p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isProjectionOf some ObjectQuality);What is [X] [prop/*OP_IS_NOUNS_PREP]?;What-1-part-1-rel;What is universe a projection of?;OP_IS_NOUNS_PREP;biotop;What-1-part-1-rel.csv;w1p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isProjectionOf some Role);What is [X] [prop/*OP_IS_NOUNS_PREP]?;What-1-part-1-rel;What is universe a projection of?;OP_IS_NOUNS_PREP;biotop;What-1-part-1-rel.csv;w1p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isProjectionOf some ImmaterialThreeDimensionalPhysicalEntity);What is [X] [prop/*OP_IS_NOUNS_PREP]?;What-1-part-1-rel;What is universe a projection of?;OP_IS_NOUNS_PREP;biotop;What-1-part-1-rel.csv;w1p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isProjectionOf some TaxonValueRegion);What is [X] [prop/*OP_IS_NOUNS_PREP]?;What-1-part-1-rel;What is universe a projection of?;OP_IS_NOUNS_PREP;biotop;What-1-part-1-rel.csv;w1p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isProjectionOf some InstantaneousProcess);What is [X] [prop/*OP_IS_NOUNS_PREP]?;What-1-part-1-rel;What is universe a projection of?;OP_IS_NOUNS_PREP;biotop;What-1-part-1-rel.csv;w1p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isProjectionOf some Wave);What is [X] [prop/*OP_IS_NOUNS_PREP]?;What-1-part-1-rel;What is universe a projection of?;OP_IS_NOUNS_PREP;biotop;What-1-part-1-rel.csv;w1p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isProjectionOf some Disposition);What is [X] [prop/*OP_IS_NOUNS_PREP]?;What-1-part-1-rel;What is universe a projection of?;OP_IS_NOUNS_PREP;biotop;What-1-part-1-rel.csv;w1p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isProjectionOf some Particular);What is [X] [prop/*OP_IS_NOUNS_PREP]?;What-1-part-1-rel;What is universe a projection of?;OP_IS_NOUNS_PREP;biotop;What-1-part-1-rel.csv;w1p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isProjectionOf some PolyMolecularCompositeEntity);What is [X] [prop/*OP_IS_NOUNS_PREP]?;What-1-part-1-rel;What is universe a projection of?;OP_IS_NOUNS_PREP;biotop;What-1-part-1-rel.csv;w1p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isProjectionOf some PlanExecution);What is [X] [prop/*OP_IS_NOUNS_PREP]?;What-1-part-1-rel;What is universe a projection of?;OP_IS_NOUNS_PREP;biotop;What-1-part-1-rel.csv;w1p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isProjectionOf some TaxonQuality);What is [X] [prop/*OP_IS_NOUNS_PREP]?;What-1-part-1-rel;What is universe a projection of?;OP_IS_NOUNS_PREP;biotop;What-1-part-1-rel.csv;w1p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasComponentPart some Particular);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What component part does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isComponentPartOf some Condition);What is [X] [prop/*OP_IS_NOUNS_PREP]?;What-1-part-1-rel;What is universe a component part of?;OP_IS_NOUNS_PREP;biotop;What-1-part-1-rel.csv;w1p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isComponentPartOf some MaterialObject);What is [X] [prop/*OP_IS_NOUNS_PREP]?;What-1-part-1-rel;What is universe a component part of?;OP_IS_NOUNS_PREP;biotop;What-1-part-1-rel.csv;w1p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isComponentPartOf some Particular);What is [X] [prop/*OP_IS_NOUNS_PREP]?;What-1-part-1-rel;What is universe a component part of?;OP_IS_NOUNS_PREP;biotop;What-1-part-1-rel.csv;w1p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Universe);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some CollectiveProcess);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Condition);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Cell);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some PointInTime);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some OrganismPart);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Situation);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Function);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some PhysicalForce);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Action);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Quality);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some SubAtomicParticle);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some PluralityOfOrganisms);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some ZeroDimensionalPhysicalEntity);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some TemporalRegion);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some StructuredBiologicalEntity);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some ValueRegion);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some MaterialObject);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some PhysicalLength);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some AmountOfPureSubstance);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some OneDimensionalPhysicalEntity);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Process);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some InformationObject);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Atom);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Canonicity);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some CanonicalValueRegion);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some CollectiveMaterialEntity);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some PhysicalVolume);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some ImmaterialObject);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some TimeInterval);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some NoncanonicalValueRegion);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some CompoundOfCollectiveMaterialEntities);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some CanonicityValueRegion);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Organism);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some ProcessQuality);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Plan);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some MonoMolecularEntity);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Compound);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some PhysicalMass);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Life);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some CellularComponent);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some TwoDimensionalPhysicalEntity);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some ObjectQuality);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Role);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some ImmaterialThreeDimensionalPhysicalEntity);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some TaxonValueRegion);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some InstantaneousProcess);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Wave);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Disposition);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Particular);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some PolyMolecularCompositeEntity);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some PlanExecution);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some TaxonQuality);What [prop/*OP_HAS_NOUNS-nounsNoArticle] does [X] have?;What-1-part-1-rel;What realization does universe have?;OP_HAS_NOUNS;biotop;What-1-part-1-rel.csv;w1p1r;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isRealizationOf some Universe);What is [X] [prop/*OP_IS_NOUNS_PREP]?;What-1-part-1-rel;What is universe a realization of?;OP_IS_NOUNS_PREP;biotop;What-1-part-1-rel.csv;w1p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isRealizationOf some CollectiveProcess);What is [X] [prop/*OP_IS_NOUNS_PREP]?;What-1-part-1-rel;What is universe a realization of?;OP_IS_NOUNS_PREP;biotop;What-1-part-1-rel.csv;w1p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isRealizationOf some Condition);What is [X] [prop/*OP_IS_NOUNS_PREP]?;What-1-part-1-rel;What is universe a realization of?;OP_IS_NOUNS_PREP;biotop;What-1-part-1-rel.csv;w1p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isRealizationOf some Cell);What is [X] [prop/*OP_IS_NOUNS_PREP]?;What-1-part-1-rel;What is universe a realization of?;OP_IS_NOUNS_PREP;biotop;What-1-part-1-rel.csv;w1p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isRealizationOf some PointInTime);What is [X] [prop/*OP_IS_NOUNS_PREP]?;What-1-part-1-rel;What is universe a realization of?;OP_IS_NOUNS_PREP;biotop;What-1-part-1-rel.csv;w1p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isRealizationOf some OrganismPart);What is [X] [prop/*OP_IS_NOUNS_PREP]?;What-1-part-1-rel;What is universe a realization of?;OP_IS_NOUNS_PREP;biotop;What-1-part-1-rel.csv;w1p1r;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isRealizationOf some Situation);What is [X] [prop/*OP_IS_NOUNS_PREP]?;What-1-part-1-rel;What is universe a realization of?;OP_IS_NOUNS_PREP;biotop;What-1-part-1-rel.csv;w1p1r;is_noun_prep
